id,text,label
5264,ஆசை தான் காரணம் அடுத்து அரசியல்,0
3026, @manivannan9781  vadakkanaivirattanumorkollanumithuthantamilnattirkkunallathu,1
7700,மந்திரம் ஓதுவார்கள் வாயில் ஓத்_ வா😂😂! அபச்சாரம் அபச்சாரம்!,0
5379,"நீ இங்க வந்து வேல பாரு வேணான்னு சொல்லலா ஆன நீ இங்க ரேஷன் கார்டு ஆதார் கார்டு வாங்காம வேலை பாரு சேரிய..... இங்க தமிழர் மட்டும் தான் நாங்க மட்டும் தான்.... 😍😍நாம் தமிழர் தான்..... தமிழ் மக்கள் மட்டும் தான் வாழனும்......,..",1
3189,100 நாள் வேலையை தமிழ் மக்களுக்கு குடுத்து சோம்பேறி ஆக்கி விட்டு . வடமாநிலத்தவர்களை வேலைக்கு அமர்த்துவதே இந்த திராவிட புடுங்கிகள் நம்ம தமிழ் மக்களின் வாழ்வாதாரத்தை அழிக்க பார்க்கிறார்கள் . அது மட்டுமில்லை குறைந்த ஊதியம் கேட்காததால் இங்குள்ளமானெங்கெட்ட தமிழ் தொழிலலிதிபதர்கள் கெடுத்துக் கொள்கிறார்கள் .,0
4073,Enga thala stalin sollirkaru sondha veddu yellarukum kidaikum nu,0
4858,Eethuu oru views kaaga pandra job,0
3269, @praveen4612  நம்ம ஊர் பசங்களுக்கு 90s fathers பொண்ணு கொடுக்கணும்..காசு வேணும் யென்று தெலுங்கு கன்னட மற்றும் nri பசங்களுக்கு பெண் கொடுத்தால்,0
5432,"அவனுங்களுக்கு ஏன் பாதுகாப்பு
அவங்க கிட்ட இருந்து எங்கள பாதுகாக்க சட்டம் கொண்டு வாங்க அரசியல்வாதீகளே",0
5557,Tamilnadu ko Jinda Lash Karenge,0
5085, @naantk4103  avaru avanga veetu pasangala solluraru,0
2326,Boycott these traders and support Tamil businesses.,0
858,Other statela irundhu vandhu ulaikiranga but neenga camera thukittu vettivelaisenja avanthan irupan avana virattanum nu ninaikiradhuvittutu nee velaiseiyanumnu ninachale podhum,0
2294,"தமிழர்கள் குறிப்பாக கிறிஸ்தவர்களுக்கும் முஸ்லிம்களுக்கும் சொத்துக்களை விற்க கூடாது...
அவுனுக நம்மை வெளிநாட்டு மதம் மாத்திடுவானுக எச்ச பயலுக.....",0
3335,பஞ்சாப் மாநிலத்து காரன் ஒருத்தன் தமிழ்நாடு காவல்துறையில இருக்கான்.,1
7663,ellam mada punda movanuga:goat-turquoise-white-horns::goat-turquoise-white-horns::goat-turquoise-white-horns: hindusim alicathey intha iyer pundais thhaaan,1
2615,Nee edhuku Hans cool lip poranu ketta nee enna solluva,0
7827, @chandrans7984  தீண்டாமை இல்லையே இவர் அவராகவும் அவர் இவராகவும் மாற முடியும் உங்களில் முடியுமா குரானில் எல்லாவற்றிற்கும் தீர்வு உள்ளது அதை படித்துவிட்டு பிறகு பதிவிடுங்கள்,0
6400,வட நாட்டு சூட்சிக்கு ஏமாறாதீர்கள் தமிழர்களே. சாதி மதம் தாண்டி மனிதர்களாக சிந்தியுங்கள். தமிழ் நாட்டை வடவனுக்கு அடிமையாக்காதீர்கள்.,0
3952,"முட்டால்களேவருடவருடம்கோலி
பண்டிகைக்குபிப்ரவரிமதகடைச்சியில்போய்டுஜூன்மாசம் திரும்பவருவானுங்க",0
5623,தும் லொக் பஹுத் புரா கர் கரே ஹோ ஹிந்தி மஜ்துரோ கோ மார் கே சாலோ அகர் யஹா ஏ கயே நா மே மருங்கா பிஎஸ்டிகே😡,1
3757,Mutta payalukala....... Holi kondada.... Oorukku porangyada...... Vadakkans,1
4010, @theicon2132  Unmai unmai dhaan.. naan illanu solla.. but indha comment naan podum bodhu.. elections time and that's why I called it out as political opportunism..🔥,0
4718,Deii newsglits kooti kodukra velayae paravaala da ne panra indha velaiku,1
1985,வளைகுடா நாடுகளில் ஒரு கிலோ பலாபழம் சுலை மட்டுமல்ல.தோல் உடன் ஒரு கிலோ 900. ரூபாய்.ஆனால்.சமீபத்திய செய்தியில் பன்ருட்டி பலாபழ சீசனில் விலையே இல்லை என விவசாயிகள் வேதனை என்று செய்திகளில் வருகிறது.,0
1529,Enga vetla kuta hindi lady rent ku eruku romba overa pesuthu 😡neengala tamil karanga nonveg la sapduving neengala romba kettavanga nangala adhala sapda mattom engaluku nalla manasunu solludhu enaku romba tension aguthu,1
7593,​ @animaljane4478  🤔🤔🤔ayya nenge periya pudungiyo🤭,1
3935,உங்களுக்கு வேற வேலை உங்களது மூடிக் கொண்டு போங்க,1
2051,இன்றைய  அராஜக  காலம் இவனை  இப்படி  பேசவைத்துள்ளது ?,0
6990,Na agamudaiyar unmai,0
3379,"நீ இங்க வந்து வேல பாரு வேணான்னு சொல்லலா ஆன நீ இங்க ரேஷன் கார்டு ஆதார் கார்டு வாங்காம வேலை பாரு சேரிய..... இங்க தமிழர் மட்டும் தான் நாங்க மட்டும் தான்.... 😍😍நாம் தமிழர் தான்..... தமிழ் மக்கள் மட்டும் தான் வாழனும்......,..",1
1700,தமிழர்கள் தமிழ் கடையில் பொருட்கள் வாங்கவோண்டும்,0
2163,நாம் தமிழர் கட்சி ஆட்சிக்கு வந்தால் தான் இந்த நிலை மாறும் என்பதை உணர்ந்து கொள்ள வேண்டும் தம்பி தங்கைகள் குறிப்பாக இளைய தலைமுறையினர் உணர்ந்து கொள்ள வேண்டும்.,0
422,இது தான் சீமான் அண்ணா சொன்னார் சாவுங்க மக்களே விடியல் ஆட்சி செய்த சாதனை 😂😂,0
1584,பெரியாரும் அண்ணாவும் கலைஞரும் இருந்திருந்தால் மார்வாடிகளுக்கு இந்த துணிச்சல் வந்திருக்குமா?,0
2129,Veli manilathavargal veliyatra vendum. Tamil manavargal anaivarum velai pera mudium,1
4463,​ @subramanian1408  why did u comment in Peter K reply section that NTK is sowing hatred ?,1
3089, @naantk4103  Sudalaiyar mathiriyaa,0
4514,Oru murai north India poitu Vanda teriyum epdi partupanganu,0
1344, @RajKumar-yn3yg  இங்க கூட தான் சௌகார் பேட்டையில் முழுவதும் இந்திகாரன் தான் இருக்கான் அவன் தான் எலெக்ஷன் நிக்கரான் இப்போ திருப்பூர் கோயம்புத்தூர் சேலம் பகுதியில் வடக்கன் ஆதிக்கம் அதிகம் தெரியுமா நாம் நம் தமிழ் நாட்டை இழந்து வருவது தெரியாமல் கருத்து சொல்ல வேண்டாம் சகோதரர்,1
974,"They are in Tamilnadu to earn money even people from India goes to us to earn money 
Is it wrong? ? 
You people killed twoo of our north side brother do our life does not matters 
And 12000 is not good salary. 
If u don't want any of us atleast don't make fun of us. This people thinking how did he get 1 lacs but they don't want to know how many hours he gave to his owners 
Bloody racist tamils",0
4495,Ethe vadakkan orunal onna petti eduppan apo ne Enna solluvenu na pakkuren 😡avanugala adichu pathungada nu sonna avankitta poi konatra 🤬🤬😖😖😖daiiiiii,0
4070,பெரும்பாண்மை கூட்டம் சிறுபான்மை யை தாக்குகிறது,0
2450,modi 's mind:😛Its different method of imposing hindi....  you can't do anything..... hahaha....💦,1
3994,North Indians mela hate parapura dmk kootani katvhi agenda youtube channel mela action edukanum,0
5151,Brovadakkanjalrakkalsethalumthirunthamattanunga,0
4664,Bro nama avanukagha hindi la pesa kudathu avan than namma tamil la pesanum,0
6407,"வேந்தன் மேய தீம்புணர் உலகம்.... வேந்தன் என்பது தமிழ் கடவுள்... வேந்தன் என்பது காலப்போக்கில் மருவி இந்திரன் என்றும் , இந்திரன் என்பது காலப்போக்கில் மருவி தேவேந்திரன் என்றானது....",0
176,"கடைசிய சொன்னாரு பார்த்தியா ஓட்டுமை இல்லன்னு 1000% சரி
",0
856,நீங்கள் அள்ளிக்குளம் பகுதியில் நடந்த அநீதியை வெளியிட்டதும் தான் எல்லா எச்சை மீடியாக்களும் வரிசையில் வந்தானுங்க.,0
1796,intha maathiri aalugala thaan adichu odaikkanum 🤧😤,1
3452,Vellai seipavanuku muthal mariyathai kodu.nadika vel m.r radha appothe thezhiva sollierukkar.,0
5312,தமிழ்நாடு பெரிய வெளிநாடுனு நெனப்பு போல 😂😂,0
4601,"Disliked the video, Unsubscribed, drainage kulla mic vittu kazhuvinu irukaaan",1
564,தமிழ் முதலாலிகளின் பேராசை..ஒற்றுமையில்லாத தமிழன்.. வீடியோவை பார்த்ததும் பயம்தான் இருக்கு..அவர்களை பார்க்க பாவமாக இருந்தாலும் பாவம் பார்த்தால் நம் நிலை அதோ கதிதான்..தச்சுவேலை துணி டைல்ஸ் எலக்ட்ரிக்கல் எலக்ட்ரானிக்ஸ் எல்லாம் போயிருச்சு..100 500 1000க்கு வாக்களித்தால் இதான் நிலை..சில மூளை இல்லாத பிறவிகள் இனியாவது திருந்தனும்..தமிழனுக்கு இரக்ககுணம் தமிழனைக்கண்டால் மட்டும் வராது..,0
3991,ஆங்கிலேயரிடம் அடிமைப்பட்டு கிடந்த தமிழனை தற்போது ஆர்ய அடிமையாக்க சதி வேலை நடக்கிறது........... உஷாரய்யா உஷாரு......,1
2484,@johny7643  bro nii sollu ra thu not use i am TamilNadu but oru tryning kaga vara yainga um illa new Delhi railway station kita tha room pathu 20 days eruintha ok va ainga tirunalveli Selvam hotel naa poi sollu ra nii nacha athu un istam bro oru time thosa sapida 50 Rupa afternoon sapadu 110  Amblat matum 30 atha Delhi la Hindi kara shop la 3 Puri 40 eruku 4 Puri 50 kum eruku  Apa tamilnadu tha na high ya eruku  Why you know bro army bsf crpf also my appa ipa illa work la erukum pothu ainga tha povainga aana avainga army nalla kami tha ipa vum naa solla thu nalla tha intha rate so dure nu pona Hindi kara ta kudu kura 20 rupai ku nii tamil kara ta 60 kudu pa 🤦 itha la thariyama pasa tha avainga Inga vainthu yapdi koinjam koinjam ma athigam Pannu rainga lo athu ku first karam tamilan tha ok va room kuda Hindi kara only incharge avainga luku alla kuti pora thu tamil kara itha paru Maya solla va Illa yapdi nii nyka thariya la bro so Indian all but all people not think this 😞😞,1
1313, @motherearth5229  bangalore la tamil people ethana peru erukanu poi paruda mundame.. Apo avanum verati afikanumnu solringa. Singapore Malaysia America uk.. Middle East country la ethana peru eruka... Avanala verati tamil natuke anupanumnu solringa..,0
3828,டேய் பைத்தியக்கார ஊடகங்களா ஹோலி பண்டிகை கொண்டாட ஊருக்கு போறான்டா 😂😂,0
1476,Yecha saita ootha சவடிங்கோ thevidiyapaiyan,1
4171,Ezam Patthi  nee pesathara seeman Kerala Cristian Sebastian Simon thevadiya Munda mavane,1
2009,Seeman nee apavum dmkva pasamata paciparu apa erukuda uaku thriumada dmk anthalavuku erukunu karupu sati anga pottu ootu kalu nee unmiyana aan mgan,1
6915," @relover9968  kula tholile illatha unakku epdi History irukkum , soldra 😅😅😅",1
5344,காவல்துறையை கூட இவர்கள் திருப்பி அடித்ததாக திருப்பூரில் போராட்டத்தின் பொழுது சொல்லி இருக்கிறார்கள்.,1
7049,"அகமுடைய முதலியார் உடையார், அகம்படிய தேவர் சேர்வை இரண்டும் வேறு வேறு தான் இருவருக்கும் உள்ள கலாச்சார ஒற்றுமை ஏதாவது இருந்தால் கூறவும்",0
6264,Engada ponan kuruma... Innum avana nambikittu iruntha ipdi than nadakum...,0
582,"Please respect that old man , I am  Tamil .they are look poor and our Tamil no job only get profits in company and businessman.,owners.",0
1412,ஈரோடு கிழக்கு தொகுதியில் இருந்து ஆரம்பிப்போம்,0
641,அதான் நம் மனநிலை. இந்த ஊரின் மேல் உரிமையுள்ள பூர்வ குடிகளை பார்த்தால் தான் பயம் வரும்..சந்தேகம் வரும்.. கோவம் வரும்... சொந்த மக்கள் மீது வராத பரிதாபம் மற்றவர் மேல் வரும்..,0
2280,அந்த மார்வாடி மெய்யாகவே மன்னிப்பு கேட்டான் என்று நம்பாதீர்கள். இவர்கள் எல்லாம் மோடியின் தீவிர பக்தர்கள். RSS கொள்கையில் முழு ஈடுபாடுள்ளவர்கள். சமஸ்கிருதம் மற்றும் ஹிந்தியை தமிழ் நாட்டில் பரப்புவதே இவர்கள் குறிக்கோள்.,0
4406, @BalaMurugan-bj7gf  எதுக்கு சம்மந்தம் இல்லாமல் அந்த மார்வாடி தமிழ் நாடு என்பது நாடா என்று ஏன் கேட்க வேண்டும் உங்கள் அறிவுக்கு எட்டிளால் புரிந்து கொள்ளுங்கள் அவன் இடம் முதலில் யார் தவறாக பேசி இருப்பான் என்பது புரியும்,0
1501,Epdi ennada sonna eppa pesudanu poi kettanala anthalu epdi pammikkittu pesuraru parunga,0
3805,Appo um*** ka varamunga puldi boys😡🤬😡🤬💦,1
1933,"விவசாயி,விவசாயின்னு சொல்லி புன்....யூடியூப் கட்சி வளர்கிறனுக அங்கே டெல்லி யில் போராட்டம் நடத்துபவர்களுக்கு ஒரு சப்போர்ட் புன்....கிடையாது",0
1087,Main reason is our tamil people knows only tamil. Dravidian people is against to learn Hindi. Hence this problem.  WE need three language policy. Then only our tamil people will shine to work any state like these people.,0
7568,Neeyum perumal avanum perumal kumbadreenga idhula ungalikku gavuravam enna kedakkudhu,0
3250,Wine shop la thaan namma aalunga  kettu poittanga,0
4717,In Tamilnadu they atleast make an effort to speak Tamil but in Bangalore they never even try🤦🏼‍♀️,0
825, @vinosalem9273  ஆமாம் நானும் ஒப்புக் கிறேன் கட்சிகளை அரசியல்வாதிகளை கண்டித்து எதிர்த்து அவர்களுடைய அராஜகத்தை கவுன்சிலர் வட்ட செயலாளர் எம்எல்ஏ மந்திரி அதிகாரிகளின் அராஜகத்தை கண்டித்து வீதிக்கு வந்து போராடும் கலாச்சாரத்தை நாம் இப்போதே ஏற்படுத்த வேண்டும் அப்போது தான் தமிழ்நாட்டை காக்க முடியும் இல்லை ஏற்கனவே வாழ தகுதியான இடமா என்ற கேள்வி இருக்கிறது,0
6549,அரசாணை வந்த பிறகு சொல்பள்ளனே வேளாளர் பெயரை உச்சரிக்காதே பள்ளனே.நெராயாளர் வேளாளர் பெயரை சேர்த்து சொல்லாதே இதை வண்மையாக கண்டிக்கிறேன்.,1
7554,உரிமை உரிமை என்று சொல்ரேலே கோவில் உங்க அப்பன் வீட்டு சொத்தா,0
3172,Vijaylakshmi akka ku bathi solla sollu,1
2842,Sister konjamachu enga idathula irunthu yosichu parunga namma velaiku ivan vettu vechuta namma nadu theruvula tha nikka mudiyum,1
4261,"No Tami nadu because separate country, seeman Will become CM it's definitely happen 100©",1
1771,Ivan Settu moonchilaye theriyudhu thiruttuthanan,1
2169,தமிழரிடம் மட்டுமே வரவு செலவு வைத்துக் கொள்ள வேண்டும்!,1
6864,Dharmapuri Agamudaiyar Ezhil,0
2105,"திரு சீமான் அவர்களே, முதலில் டாஸ்மாக் கடை வாசலில் நின்று மது(தமிழனின் அக் மார்க் முத்திரை., உபயம் ராமசாமி நாயக்கர் செல்லப் பிள்ளை கருணாநிதி) அருந்த வரும் தமிழ் இளைஞர்களை திருத்துங்கள்",0
4485,@johny7643  oonu clear ra tharinju ka bro North la salary Kami kida ya thu avainga Inga annupu ra tha nama ooru alluinga tha,0
6128,திமுக மீது பழி போட அந்த விஷகிறுமிகள் செய்யும் வேலை.கலைஞர்வீட்ல மருமகள் யார் தெரியுமா?,0
6247, @J.Hanish.2019  ஆமா இட ஒதுக்கீடு இருக்கிற வரைக்கும் ஜாதி இருக்கும் 😁 மருத்துவமனை இருந்தாள் நோய் இருந்து கொண்டே இருக்கும் காவல்துறை இருந்தால் கொலை கொள்ளை குற்றங்கள் நடந்து கொண்டே இருக்கும் 😄🤣 யாருடா நீ கோமாளி,0
5350, @SVSSEAGA  நீ உண்மையான ஆம்பளைய இருந்தா நேர்ல வந்து பேசு,1
5870,All are going to celebrate Holi.  And they’ll back soon asap,0
847,தமிழ்நாட்டில் பிறந்து வளர்ந்தவர்கள் சோம்பேறிகளாக இருக்கிறார்கள் திரைப்பட நடிகர்களுக்கு பால் அபிஷேகம் செய்யவாதும் மதுக்கடையில் நிற்பது இருந்தால் வடநாட்டிலிருந்து வராமல் இருப்பார்களா? தமிழ்நாட்டில் இளைஞர்கள் இன்னும் கொஞ்ச நாட்கள் தமிழ்நாட்டையே விற்று விடுவார்கள்...,1
723,"Brother, there is no objection that other people come to Tamil Nadu and grow up. But the thing is when they think they want to dominate our Tamil people and they have to grow. You see there are many Tamil peoples working on other places, but they are just working and earning. But you see when other people comes to Tamil Nadu, and they are taking advantage on us and dominating us. For example, in this video many people are working here for 10 to 20 years, but they are still not leaning our language and asking us to speak their language. And many north people starts there business here in Tamil Nadu and give work to their people not local people.
If you think all these you will get what we are upto say....",0
2866,"தாரவி, அசாம், நம்ம ஆளுக 10லச்சம் பேர் வெளிய இருகாங்க own business well settle north indians kku work kudukranga",0
239,"Ippadiyae pochuna , Tamilians will loose our identity.. then will say “ Bharath Mata ki Jay”",1
5242,"Tiles mason tamil mason rs.2000, hindi mason rs.600.",0
3634,Intha Tamil Nadu venda intha India vum venna vera natuku poi etho oru Vella senjukuro,1
7173,ஶ்ரீமதேநிகமாந்தமாஹாதேசிகன். தணியன்சேவிக்க அணுமதிக்கவேண்டும்.இரண்டுவரிதணியனுக்குசேவித்தால்நன்று,0
6634, @prabhurajkay  பண்ணை அடிமைகளா,0
2412, @jokerboys1380  இல்ல தம்பி லாக் டவுன்ல சென்னையில ஒரு மாதம் இரண்டு வேளை உணவும் இரண்டு வேளை தேநீரும் கொடுத்தார்கள்,0
2253,தமிழரிடம் மட்டுமே வரவு செலவு வைத்துக் கொள்ள வேண்டும்!,1
7152,தமிழகத்தில் வடகலை தென்கலை இவர்களின் மொத்த எண்ணிக்கையே சில ஆயிரம் தான் இருக்கும் ஆனால் ஏதோ இது தமிழ்நாட்டின் இந்தியாவின் மீக பெரிய விஷயம் போல சர்ச்சை பிரச்சினை என பிரச்சாரம் செய்யபடும்.,0
7216,Pavada gal take care your religion whybother other,0
1275,வடக்கனுக்கு வேலை கொடுப்பவர்களையும்  வேலைக்கு அழைத்து வரும் ஏஜெண்ட்களையும் உதைத்தால் சரியாகிவிடும் அரசு இதில் விரைவாக முடிவு எடுக்க வேண்டும்,1
7661,"மக்கள் காசை பூசை, ஆராதனை தட்டு காசு பணம் என்ற பெயரில் கொள்ளை அடித்து பங்கு பிரிப்பதில் பகை😂",0
7618,நம்மை விட அந்த நாமம் கோஷ்டிக்கு நல்லாவே தெரியும் டா கடவுள் இல்லை அது வெறும் கல் என்று ஆனால் ஏமாறுவது பொது மக்கள் தான்,0
4655,Munnadi yavathu mitha state la  TN people ku mariyathai illama irundhuchu . Ana ippo tamilnadu la Tn people ku mariyathai illa .,1
1125,Tamilans not ready to learn things. Gethu mairu nu suthardhala urpadama poran..,0
3299,பாஜக சதி திட்டம் வடக்கன்ஸ் வருகையை கட்டுபடுத்தவேண்டும் அதே சமயத்தில் ஓட்டுரிமை இங்கு கொடுக்க கூடாது அவனுடைய சொந்த மாநிலத்துல ஓட்டு போட்டுட்டு மறு படியும் இங்கு வேலைக்கு அமர்த்துங்கள் தமிழக முதலாளி முதலைகளே இதை கண்டு கொள்ளாமல் விட்டால் தமிழனுக்கென்று மாநிலம் இல்லாமல் போய்விடும் தமிழ் வரலாறும் மரைக்க சதி வேலை நடக்கிறது,0
5617,Tamil Nadu people desh druhi,1
2614,Enda eppavume Pondy bazar key poringa,1
7027,என்னயா இது எங்க வெள்ளாளர் சாதிய அகமுடையார் னு சொல்றாரு பெரிய தொல்லயா இருக்கு இவிங்களோட,0
7787,"இங்கே வெறும் வாய் சண்டை மட்டும் தான். அதுவும் நாகரீகமாக! ஷியா மற்றும் சுன்னி சண்டையில் ஏகே 47, 56, கிரினேட் வெடிகுண்டுகள்...",1
1485,north indian dogs should kick out,1
1128,Anna unga vedio laye vera level vedio edhan i will meet you soon anna🔥🔥🔥🔥,0
3762,jain samooga makkal  tamilargalai mathipathillai avargalai tamilnadu kandikka vaendum.,1
1598,தமிழன் தமிழனாக இருங்கட ஆரியனுக்கும் திராவிடனுக்கும் முட்டி போடதட,0
4207,vadanattu marvadi pazangalai veratta vendum.,1
6160,​ @kalphanalogu2151  ஹாய் சுன்னியர் ஜாதி வணக்கம்,1
865,"Brother sourashtras are very different from North Indians. Their culture resembles Tamil culture and can't be compared with North Indians. And we sourashtra people in 17th century were invaded by Mohammed Ghazini in Gujrat, due to which we migrated to Vijayanagaram empire where we were weaving dress to King's family. From there due to our handloom weaving skills, we were brought to Madurai by king Thirumalai Nayakar. Some settled in Salem, Valrajpet, Mumbai, Bangalore, etc. So we have not taken anybody's job till now. By the way Singer Legend T.M. Soundarajan is from Sourashtra community. Kindly give only appropriate examples. Vadakkans are not only migrants they are taking lots of others jobs and manipulating our culture. Sourashtra people are Tamil people. Please correct it.",1
7531,காஞ்சிபுரம் வரதர் கோயில் மொதல்ல தென்கலை கோயில் தான்.  வடகலை பிரிவு தோனினதே 200 300 வருஷத்துக்கு முன்னாடிதான்.,0
4931,Indiaglitz தேவை இல்லதா பேட்டி. Unsubcribe பண்ணுவோம்,0
4846,இந்திகாரனுக்களை தமிழ்பொண்கள்  திருமணம் செய்ய வேண்டும்🙏,1
3855,ஓடட்டுரிமையை வடக்கனுக்கு கொடுக்க கூடாது,1
1368,Bengaliகனளவிரட்டவேண்டும்தம்பி,1
3920,News channel lagao sher  kawhat are not to karo Mukhi,0
2292,சரியாக சொன்னீர்கள் இது போலவே ஒரு நாட்டில் இருந்த மக்களை அவர்களின் இடம் முழுவதையும் வாங்கி விட்டு இருக்க இடம் இல்லாமல் ஆனார்கள் அந்த நிலத்தின் பூர்வகுடிகள்,1
6211," @ravichandran.761  Apo oru ambala Mattum 12 , 13 ponna kattikalama??😂",0
5250,Wine shop la thaan namma aalunga  kettu poittanga,0
1595,அருமை! மிக அருமையான நிகழ்வு! கண்கொள்ளா நிகழ்ச்சி! சாலச்சிறப்பு. இது போல பல நிகழ்வுகள் நடக்கவேண்டும்.,0
2626,Srilankapolatamilnadumnasamaganumaneenorthstatepoda,1
4863,நீங்க வெளிநாடு பொய் வேலை செய்யலாம் ஒரு நபர் வேலைக்கு உங்களால் எவ்ளோ பிரச்சினை வருகிறது வெளிநாட்டில் ஆனா அவனுங்க தமிழ்நாட்டில் வேலை செய்ய கூடாதா??? இது என்ன நாயம்???,0
4703,Mayira parunga... innum konja naal ah avan than inga veedu vanga poran ellam seiya poran appo poi..... see news.... vadakans stoning tamil peoples in thiruppur....,1
2443,Vanthanga velai partha ok...but y did they give ration card to them....1crore vadakkans means..one crore ration card means...if they giv freebies from tamil ppl money like grinder mixie...freebies one crore will goto one crore vadakkans....also they dont pay incometax...so its tamil ppl money,1
7423,"😂😂😂 eppadiye erunga. Eppo ellam makkalaiyum kovil kulla viduvinga ??? Kovil makkaluku, avaluku mattum ellai",0
2128,தமிழர்களின் நாடு தமிழ்நாடு.இது தெரியலையா டா.,1
274,"அப்போ கூட அவனுங்க தமிழ் கத்துகிட்டு பேசமாட்டானுங்க, 
நாம தான் ஹிந்தி ல பேசணும்🤬🤬🤬🤬",1
4165,நாம் தமிழர் கட்சியின் அரசியலை முன்னெடுக்க வேண்டிய நேரம் வந்துவிட்டது என்பதை உணர்ந்து கொள்ள வேண்டும் தம்பி தங்கைகள் குறிப்பாக இளைய தலைமுறையினர் உணர்ந்து கொள்ள வேண்டும்.,0
1765,Than seivathaiyum than latchiyangalaiyum solla vendum pirarai asingamaga pesi arasiyal nadathukirar. Nattil pilavu undakukirar youngesters mathiyil iratta veri undakki pesukirai. Ithu natirku nallathalla. Ellorum amaithiya lifevey virumpuvargal.,0
4474,Harey mera vadakan wale  Definitely Tamilnadu soonly vadakans control this is future,0
392,Dharmapuri born and raised up in TN ah?? Ila enaku puriyala .. dharmapuri enna Karnataka laiya iruku?,0
919,"எங்க பிரதர் நம்ம பசங்க இப்போ எல்லாம் நடிகர்களுக்காக யாரு பெருசுன்னு அடிச்சுக்கவே நேரம் பத்த மாட்டேங்குது, மனசார உண்மைய சொல்லனும்னா வடக்கன்ஸ் யாராவது உ.ம் பெட்ஷிட் விற்க வர்றவங்கள பார்த்தா கூட ரொம்ப பயமா இருக்கு, எங்க செயின் எதுவும் பறிச்சுட்டு போய்டுவாங்களோ அப்படின்னு, நம்ம பசங்க மறுபடியும் எல்லா வேலைகளிலும் அவங்க தான் இருக்கனும் அப்படி இல்லனா ஒரு நாள் ஒட்டு மொத்த தமிழ் நாட்டுலயும் இவங்க ரொம்ப ஆக்கிரமிப்பு பண்ணுவாங்க",1
4605,Evanunga Tamil face parthale northa la yamathranga.......Ella visithalaiyum,1
7414,வடகலை தென்கலை சண்டை..... அதில் மாட்டி கிழிந்தது பெருமாள் கொண்டை....!!!,0
1739,Maarvadi manda patharam,0
6255,"​ @dingdong5790  next vinayagar, Shivan , murugan Kovil ku pogakudatha nu soluvingala la da",0
994,இந்தியர்கள் நிறைய பேர் தமிழ்நாட்டில் அதிகம் வேலைக்கு வந்துள்ளனர்,0
3354,jain samooga makkal  tamilargalai mathipathillai avargalai tamilnadu kandikka vaendum.,1
2099,நீங்கள் பேசிக்கொண்டு இருக்கும் போது எதிர்புறம் நயன்தாரா வந்தால் கூட்டம் அனைத்தும் அங்கே ஓடி விடும். இன்னும் 50வருடம் உங்களுக்கு வேலை உண்டு. கவலைபடாதீர்கள்.,1
656,"They are not a north Indians,they are Bengalis .",0
4322,ஒவ்வொரு பதிவிலும் இடத்தை சரியாக பதிவிடுங்கள். அதுதான் சுற்றுவட்டார பகுதிகளில் விழிப்புணர்வை விரைவில் ஏற்படுத்தும் என்பதை நாம் நினைவில் கொள்ள வேண்டும்.,1
3674,ஹோலி பண்டிகை க்காக ஊருக்கு செல்கிறார்கள்,0
5524,"Who are North Indian, they are Indians, here in TN for political gains they hate and chase NI, future tamilans will be chased in all28 states in India, mind that first, some illiterate tamilans small mistakes makes a riots.",1
2699,Humanality la irukattum delete the video 😡😡😡😡😡😡😡😤😤😤😤😤😤😤 dislike the video..... Unsubscribe India glitz,0
301,"1st random ma Chennai la BPO company poi parunga tele calling job la kuda Telugu Kannada edukkuranga tamil English pesura candidate ku salary 10k but other language pesuravangalukku above 18k .. ok accept pannurom engalukku others language theriyathu but naanga seira work tha avanga pannuraga language therinja reason kaga salary hike kodukkuranga TN government please other language compulsory nu school la new va rule podunga ila na chennai-la irukkurathu romba kashtam pa makkaley.....😭😭😭
Telugu Kannada karanga athigama Inga Chennai kulla vanthutanga pa so avangalukku avanga bashaila la products la sale pannanum atha tele calling job la Inga pola native language pesuravangala edukkuranga...Inga namma ellarum innum Hindi pesuravangala mattum tha paakkurom ana silent ta Telugu and kanna people la vanthutanga nu yaarla accept pannuringalo avanga intha msg ku reply pannunga pa please appotha Naa sollurathu thappa ilaiyanu enakku oru clarity kidaikkum .. Naa yaraiyum varathinga nu solla la unga State la naanga vantha neenga accept pannuveengala atha one time think pannunga 1st unga State la poi unga cm kitta la solli ungalukku angaiyea job thedikkonga please...
Ethachum thappa solli iruntha sorry...",1
4362," @mohamedkassali8205  பெட்ரோல குடிக்க முடியாது கூமட்ட.....
வெளிநாட்டு அரேபியனுக்கு நாங்க  கோதுமை அரிசி அனுப்பலைனா பசியில செத்து போயிருவான்...
பரவாயில்லயா.....",0
3573,தமிழக மக்களின் வேலையை பறிக்காதே .,1
4619,Bro vazhurathuku vazhi illamal sontha pathankalellam vittu pirinchu kashtapadutanunka. Nammalum apdi tha,0
4209,😡 திருட்டு திராவிட கட்சிகளே இனி ஒரு போதும் தமிழ்நாட்டில் வேண்டாம் ❌❌😡,1
7141,Poda gothala.. Thevedeya payale.. Unga Amma la okurenda thevedeya payale,1
6387,"Kallar , thevar , agamudyar maruvi vellalar anargal enpathu pala molitha  bro atha reverse sa pakkamum apatha puriyum athoda artham valanmai senja aparam gramam achi gramathu kaval ku ponargal gramam nada valanthuchi nattu ka padai ku ponargal atha athoda meaning.",0
